Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,168765,-13,1,165.776,-28.0123,-129.61,99.489,0.69337,-1.78365,13,-1,78.4392,-10.8545,-63.8729,44.2169,0.638254,-1.73913,-11,1,141.129,49.2541,117.995,59.7389,0.451695,1.17536,11,-1,97.596,-27.5922,69.6534,62.5464,0.759649,1.94797
1,171519,-13,1,79.171,55.6947,37.3265,-42.1054,-0.592692,0.590443,13,-1,33.06,-29.3576,-12.9867,-7.90106,-0.243706,-2.72511,-11,1,49.0143,-21.4331,-43.7234,5.59363,0.114622,-2.02657,11,-1,55.8351,-6.24083,26.6884,-48.6451,-1.33815,1.80051
1,164890,-13,1,49.4736,28.9822,-34.3064,20.7541,0.447084,-0.869326,13,-1,34.319,-25.0109,22.7383,5.93383,0.174657,2.40375,11,-1,5.4853,-5.2254,-0.768574,-1.48089,-0.276835,-2.99556,-11,1,5.03221,1.75729,4.6341,0.871882,0.175026,1.20834
1,55635,-13,1,271.372,-12.2685,236.683,-132.188,-0.532264,1.62259,13,-1,78.9724,30.7361,72.5769,-4.95158,-0.0627826,1.1702,-11,1,422.461,23.3973,104.169,-408.748,-2.05226,1.34985,11,-1,182.747,40.1326,-7.34888,-178.134,-2.17987,-0.181109
1,62763,-13,1,93.58,-50.7357,-21.0206,-75.7709,-1.12613,-2.74881,13,-1,46.0657,38.5476,-6.83417,-24.2778,-0.586021,-0.175468,-11,1,120.287,43.8197,-106.675,34.1948,0.292327,-1.18103,11,-1,26.9617,-22.5117,-2.33971,-14.652,-0.609022,-3.03803
1,19560,13,-1,100.93,29.5876,-34.1161,-90.2637,-1.4431,-0.856364,-13,1,12.161,-11.21,3.72092,2.8928,0.242531,2.82111,-11,1,52.1007,-18.2492,0.538841,-48.7972,-1.70955,3.11207,11,-1,16.2939,4.36732,-0.967422,-15.6678,-1.96644,-0.217994
1,188311,-13,1,34.2711,27.3516,0.111543,20.6488,0.697087,0.00407807,13,-1,17.6272,12.6625,2.82429,11.9329,0.823499,0.219452,11,-1,35.4359,-30.7154,-17.0562,4.62136,0.131162,-2.63469,-11,1,21.0674,12.6117,-2.80694,16.6404,1.07107,-0.218997
1,111614,-13,1,52.9877,-40.5492,-7.11133,33.3598,0.740716,-2.96798,13,-1,54.2709,-4.55283,32.0536,-43.5563,-1.1058,1.71189,-11,1,58.4515,41.7819,-40.6263,-4.51251,-0.0773548,-0.771377,11,-1,59.7708,6.76487,21.3981,55.3978,1.63546,1.2646
1,60190,-13,1,69.373,-18.2827,-8.21344,-66.4144,-1.91321,-2.71937,13,-1,9.96741,-2.67404,8.98322,-3.3896,-0.354191,1.86011,11,-1,31.0771,13.796,-22.7699,-16.0308,-0.570653,-1.02606,-11,1,36.6012,10.34,19.8863,-28.9356,-1.07293,1.09131
1,150641,-13,1,84.6485,59.9941,5.01818,59.5053,0.873148,0.0834502,13,-1,33.1431,-30.0557,-6.71175,12.2501,0.387974,-2.92189,11,-1,370.49,-60.0919,10.0841,-365.445,-2.49138,2.97533,-11,1,6.24489,4.64119,-0.756283,4.10927,0.789315,-0.161531
