Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,75670,11,-1,57.3921,30.9136,48.3288,1.59276,0.0277593,1.00173,-11,1,37.3737,-18.0735,-30.6249,11.5003,0.318016,-2.10395,11,-1,33.8703,18.6433,3.06071,28.1115,1.18806,0.16272,-11,1,2.95824,0.267664,-2.9197,0.393568,0.133835,-1.47938
1,75675,-13,1,33.5244,-5.70645,-10.6834,31.2598,1.67687,-2.06138,13,-1,8.63867,8.5438,0.286882,-1.23963,-0.144506,0.0335652,11,-1,211.523,-38.4216,-19.017,207.133,2.27887,-2.68199,-11,1,33.1246,23.425,-16.775,16.3435,0.540538,-0.621459
1,75678,11,-1,125.913,48.8732,49.6658,104.875,1.19759,0.793442,-11,1,103.572,-27.9835,-1.26781,99.7122,1.98197,-3.09632,11,-1,35.4131,-16.1402,-5.49931,31.0376,1.36023,-2.81321,-11,1,41.1154,4.47575,6.41504,40.3645,2.34341,0.961619
1,75681,-13,1,56.5301,-2.29998,27.6466,-49.2546,-1.33845,1.6538,13,-1,26.8383,23.6621,-5.75593,-11.2807,-0.448085,-0.23862,-11,1,37.3803,28.3838,19.5535,-14.4675,-0.408308,0.603236,11,-1,31.5079,-19.0259,-24.7501,-4.26578,-0.136224,-2.22617
1,75683,-13,1,52.8254,31.5386,-40.0026,13.9866,0.271233,-0.90316,13,-1,149.441,32.7174,-15.7619,144.962,2.09269,-0.448949,13,-1,56.5889,25.1504,-23.4218,44.9574,1.0834,-0.749825,-13,1,23.3979,21.8368,-2.61983,7.98366,0.355469,-0.119403
1,75684,-13,1,83.8581,-27.5378,-31.644,-72.612,-1.31642,-2.28692,13,-1,47.204,30.2493,16.6775,-32.1721,-0.832016,0.503868,11,-1,39.4783,-14.3416,-2.52266,-36.6945,-1.65461,-2.96747,-11,1,18.9772,1.96174,11.7991,-14.7332,-1.03615,1.40604
1,75686,11,-1,61.3033,5.98622,28.2056,54.099,1.38687,1.36166,-11,1,18.538,-9.93387,-14.6758,-5.44034,-0.302359,-2.16584,-11,1,33.6433,-14.8075,9.23218,-28.7641,-1.27435,2.58409,11,-1,6.46224,0.571079,-4.62888,-4.47302,-0.852124,-1.44804
1,75692,-13,1,64.905,30.2364,-53.819,20.0477,0.319305,-1.05893,13,-1,28.3486,-21.5257,18.0586,-3.76335,-0.133542,2.44356,-13,1,17.1725,14.2816,-8.94191,-3.31091,-0.195251,-0.559401,13,-1,27.7793,9.77803,0.762096,-25.9902,-1.70154,0.0777824
1,75695,13,-1,195.507,43.9738,36.7636,-186.917,-1.89793,0.69633,-13,1,62.5698,-33.6168,-4.57964,-52.5729,-1.22195,-3.0062,-11,1,47.8819,14.4286,-13.8303,-43.5111,-1.52011,-0.764229,11,-1,17.2287,5.83431,8.66627,-13.6998,-1.08535,0.978271
1,75697,-13,1,123.917,31.9953,38.3972,113.391,1.55773,0.876094,13,-1,79.8147,-18.9148,-36.5388,68.3924,1.28153,-2.04847,-13,1,64.6533,-15.5164,-14.3906,61.0917,1.78203,-2.39382,13,-1,24.6363,-9.37275,4.27232,22.3794,1.51828,2.71391
1,75700,13,-1,47.7044,-21.8915,6.53567,-41.8777,-1.36637,2.85147,-13,1,11.7206,1.3305,-8.38876,-8.07593,-0.84617,-1.4135,11,-1,58.4199,39.7209,-32.6213,-27.7666,-0.516888,-0.687572,-11,1,56.5425,-36.5399,15.0674,-40.4334,-0.89754,2.75048
1,192202,-13,1,137.752,-95.9364,32.839,-93.2382,-0.82329,2.81179,13,-1,41.5966,10.5607,-20.7851,-34.4488,-1.18227,-1.1007,11,-1,29.1969,-14.2019,17.422,-18.6343,-0.755179,2.25472,-11,1,22.4989,-14.5546,-13.8422,-10.1368,-0.485388,-2.38128
